0 0.6666666666666666
1 0.2857142857142857
2 0.3333333333333333
3 0.6666666666666666
4 0
5 1.0
6 1.0666666666666667
7 0.4
8 0.6
9 1.2
10 0.6666666666666666
11 0
12 0
13 0.8
14 0.7111111111111111
15 0.5333333333333333
16 1.0
17 0.2
18 1.2
19 0.0
20 0.26666666666666666
21 1.0
22 0
23 0.6666666666666666
24 2.0
25 2.0
26 0
27 0
28 2.0
29 0.2
30 2.0
31 0
32 0
33 0.5333333333333333
34 0.0
35 0
36 0.3333333333333333
37 0.0
38 0.0
39 0
40 0
41 2.0
42 0.0
43 0.0
44 0
45 0.6666666666666666
46 0
47 0
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0
